LABEL,DATE_TIME,preprocessed_txt
0,Wed Jun 17 14:57:43 2009,<s> history essay exam today scar </s>
1,Sun Jun 07 14:21:05 2009,<s> sonar guess </s>
1,Sun May 31 16:51:51 2009,<s> wan na play sims </s>
0,Mon Jun 01 02:55:04 2009,<s> look practically cheap b amp bs paris apparently paris amp cheap accommodation dont go hand hand </s>
0,Fri May 29 19:35:44 2009,<s> lose favourite sunglasses </s>
0,Sun Apr 19 08:43:37 2009,<s> xlittlemisstuki mean love stranger call get ta get do life </s>
1,Wed Jun 03 02:38:10 2009,<s> twitprentice haha funny def big brother via kirstielu lt lt try </s>
0,Sun May 31 00:50:01 2009,<s> juiceegapeach lol well damn fail way around shit </s>
0,Thu Jun 18 05:50:39 2009,<s> oh two baby funeral one day chloe grace days later </s>
1,Sat Jun 06 10:45:22 2009,<s> drjaxxthe new tonight show backdrop set look lot like super mario bros http </s>
0,Fri May 29 20:43:17 2009,<s> watch closer read tomorrow morning </s>
0,Fri May 22 02:49:39 2009,<s> tuesday726 sadly brian bring back della della euphemism time tell </s>
1,Tue Jun 16 02:44:46 2009,<s> think im gon na go hockey match soon wan na watch mtv movie award noodles tweet </s>
0,Sun Jun 07 10:18:00 2009,<s> kazzba yeah remember poor make </s>
0,Fri Jun 05 15:52:58 2009,<s> ronsalcedo im break joke im save skate miss bub much </s>
1,Wed Jun 03 07:54:35 2009,<s> well hey see twitter back report client use tweet yay </s>
0,Tue Jun 02 23:30:19 2009,<s> creativesoul use conventions year usually though im show never get anything im busy </s>
1,Tue Jun 16 01:34:54 2009,<s> oh also mention mygameloft around showcase latest greatest game </s>
1,Sun May 17 10:56:05 2009,<s> bike metro park east side </s>
1,Mon May 18 07:41:10 2009,<s> anoopdoggdesai rumour everywhere hope distract loveeee dance move </s>
0,Mon Jun 15 18:17:05 2009,<s> lame understand way book explain logic answer match game someone pls help last </s>
0,Thu Jun 25 01:30:12 2009,<s> finalize invite list transformers tmr hopefully empty sit feel leave many ppl watch already </s>
0,Mon Jun 01 14:46:12 2009,<s> go moms spend time brother leave whole summer tomorrow </s>
1,Sun Jun 07 12:20:08 2009,<s> mileycyrus cant wait see dec23 </s>
1,Fri Jun 05 10:18:39 2009,<s> want nice food someone make something </s>
1,Sun May 03 23:27:24 2009,<s> later meatbar one depot chen tv goooood </s>
1,Fri Jun 05 17:33:18 2009,<s> bgstrowger also please note guests exceptionally quiet kick time leigh shout </s>
0,Tue Jun 16 23:50:26 2009,<s> motivation get licence stop flank friends la </s>
1,Mon Jun 15 14:35:22 2009,<s> godlessgirl want alas work soon add quot 1 quot </s>
0,Fri Jun 05 15:56:10 2009,<s> saw twitter maintenance couple hrs gh whatever </s>
0,Sun May 31 08:30:09 2009,<s> auburnjones want call job sorry have rough one date get delay stuff </s>
0,Sun Jun 07 15:30:48 2009,<s> maria right </s>
0,Tue Apr 21 03:26:43 2009,<s> one life goals see real play free six chicago tonight lyric someone please go goodmorning </s>
1,Thu May 14 04:52:17 2009,<s> feel better </s>
0,Sun May 10 08:23:18 2009,<s> desilynnsmom actually go get rid game use sam take </s>
1,Sun Apr 19 09:55:30 2009,<s> roxibear cheer sideline </s>
1,Fri May 29 23:04:30 2009,<s> plan get simply springfield website run next week hopefully </s>
1,Sat Jun 06 21:05:10 2009,<s> goodnight </s>
0,Mon Jun 01 16:05:27 2009,<s> gonna cry ash amp kay kiss fame better yet close eye </s>
1,Sun Jun 07 00:31:32 2009,<s> tr2 well grow know take time </s>
1,Sat May 30 22:01:29 2009,<s> kitty second best curler planet </s>
1,Fri May 01 20:50:42 2009,<s> jasminetame hi jas wonder get email chat </s>
0,Thu Jun 18 07:21:02 2009,<s> 5 days til prom mother change dress </s>
0,Sat Jun 20 19:42:50 2009,<s> kschwalm yeah wet look damp ride home </s>
1,Tue Jun 02 02:53:19 2009,<s> prettyprats think rock thumb take stride </s>
0,Mon Jun 22 19:00:08 2009,<s> krystheilen actually like title mayor twitterville </s>
1,Sun May 17 11:02:21 2009,<s> jet117 family clearly rock life </s>
1,Fri May 29 00:09:20 2009,<s> thankyou episodes die see cough pizza christmas lol </s>
0,Sun May 17 06:55:53 2009,<s> nominator know lamb fry bacon always look smell good cant deal cant handle off dude </s>
1,Fri May 29 19:06:24 2009,<s> rollerblade paloooos text plan </s>
1,Sat May 02 04:22:22 2009,<s> hey johnson city right around corner keep all prayers god bless </s>
0,Wed Jun 17 17:22:19 2009,<s> subclubloyal www poor laptop atleast still pc break something something </s>
1,Sun Jun 07 13:09:18 2009,<s> paulkinlan apply next series </s>
1,Wed Jun 03 07:29:37 2009,<s> morning twin another long day barn tag amp clip auction </s>
0,Sun Jun 07 08:09:32 2009,<s> mskninah yeah well nobody care lol jk jk cup really scare dream </s>
0,Sat May 30 00:11:30 2009,<s> dylancoyle thank go see friend katy might able something tomorrow even get 4am sunday </s>
0,Wed Jun 17 22:30:29 2009,<s> matthew gh behind </s>
1,Sun Jun 07 04:50:18 2009,<s> keep back later </s>
0,Sun Jun 07 20:16:43 2009,<s> fireworks electrical parade suck go dca </s>
0,Sun May 17 04:11:33 2009,<s> pogrom get email code work use say already redeem </s>
1,Mon Jun 01 10:30:19 2009,<s> 45sinyoureyes im religion geography hello </s>
0,Mon May 18 02:07:19 2009,<s> hardly sleep go terrible phase get hot sleep sad day take mum station </s>
1,Sat Jun 06 07:07:14 2009,<s> denisehammock lol laptop fold laundry way bore job </s>
1,Sat May 30 20:45:13 2009,<s> excite costa rica meet tomorrow smash 28 days till go cooooossstttaaa rrriiicccaaa </s>
1,Sun Apr 19 03:38:34 2009,<s> new twitter </s>
1,Mon Jun 01 07:56:44 2009,<s> odarygh find right take effort followfriday </s>
1,Fri May 29 12:47:17 2009,<s> supernatural finally lt 33 </s>
0,Fri May 29 21:48:19 2009,<s> hungry ah egg take long order 20 minutes ago </s>
1,Mon Jun 01 15:03:17 2009,<s> werewolfleah </s>
0,Mon Jun 01 21:36:22 2009,<s> wait train cold </s>
0,Fri May 22 05:42:19 2009,<s> fuck vital ai work cant get presentations internet revise </s>
0,Fri May 22 07:13:26 2009,<s> go enjoy every bite today start study kh tomorrow goals kh amp art monday lathe art </s>
0,Thu May 14 04:26:56 2009,<s> much wish could hold arm one last time </s>
1,Sun Apr 19 00:42:27 2009,<s> awwwwww come think happen scotland </s>
0,Wed May 13 23:56:41 2009,<s> shaunmichaelb oh summer break almost </s>
0,Mon Jun 01 14:36:42 2009,<s> bruno108 work bore stuff wash lovely car visit rels australia eat chip diet fail tonight </s>
0,Mon Jun 22 13:39:47 2009,<s> ahhhhhhhhhh theres photos facebook oh dear god dont want look </s>
1,Tue Apr 07 00:33:23 2009,<s> ciarancuffe budget b09 budget 09 happen october remember </s>
1,Sat Jun 06 13:59:27 2009,<s> studio 13 days </s>
1,Sun May 17 21:03:02 2009,<s> hahahaha im tire </s>
0,Fri Jun 05 23:40:47 2009,<s> imeducatednsexi get swine flu </s>
0,Sun Jun 07 07:26:04 2009,<s> darthvader cookies oh woes blatant market </s>
1,Sun Apr 19 11:35:49 2009,<s> hoopinispassion suck obviously </s>
1,Mon Jun 01 11:16:36 2009,<s> hexmurda didnt know baby way yay contrast </s>
1,Tue Jun 02 07:25:46 2009,<s> finish watch dance star glad ty go home also watch real housewives ny reunion nj premiere </s>
1,Sun May 31 06:13:46 2009,<s> delete previous post twitter start anew </s>
0,Fri Jun 19 22:11:13 2009,<s> ca sleep anything </s>
1,Tue Jun 16 04:40:20 2009,<s> amp143 ok wait 4 u love xxx </s>
1,Mon Jun 01 08:43:23 2009,<s> pearlywrites work play make lisa dull girl fun today </s>
0,Fri Jun 19 14:20:51 2009,<s> damn sad miss last night chart somehow ca imagine celebrities sit front com amp surf net lol </s>
1,Sat Jun 06 15:34:27 2009,<s> lashonp date talkin bout good luck wit go break quot lens quot lol sound better quot leg quot </s>
0,Mon May 18 04:16:04 2009,<s> jonasaustralia quote amaze almost love thank </s>
1,Sun May 03 16:34:11 2009,<s> go see wit baby tonight hell yeah </s>
1,Fri Jun 05 13:32:56 2009,<s> googlejuice thank ff res </s>
0,Fri May 22 04:20:28 2009,<s> read costly decisions make last minute </s>
0,Wed Jun 17 13:43:09 2009,<s> ebook411 never talk anymore </s>
1,Sun Jun 07 04:30:58 2009,<s> merit haha buy quite lot things mine cost together maybe euros think dad good time </s>
0,Wed Jun 17 03:04:10 2009,<s> gh ca sleep anything tonight early </s>
1,Sun May 03 19:41:36 2009,<s> markhoppus practice say word quot brigade quot mean say us come </s>
1,Sun May 31 02:28:24 2009,<s> gender even try help headache see </s>
1,Fri Jun 05 12:04:14 2009,<s> love twittyamanda </s>
0,Tue Jun 16 20:18:32 2009,<s> ok soo im scar ewwwwy movies insane </s>
0,Sun May 03 07:14:46 2009,<s> come comic one patients pass away months </s>
0,Fri Jun 05 11:49:36 2009,<s> closest risky free highway wind star debut clement say happy debut van ness best </s>
1,Fri May 29 10:00:40 2009,<s> well nice break back work tweak even news lol </s>
1,Mon Jun 15 00:15:49 2009,<s> thank much everyone proxy tonight much fun ready go rock country thank </s>
1,Sun Jun 07 17:50:53 2009,<s> http love need heart angel sweet dream </s>
0,Thu Jun 25 09:56:09 2009,<s> home miss neighbour </s>
1,Sat Jun 06 04:55:03 2009,<s> robertmuchamore add money nike fund </s>
0,Mon Jun 22 15:31:08 2009,<s> read cnn jon kate get divorce </s>
1,Mon Jun 15 05:40:42 2009,<s> thank dude mean lot </s>
1,Sat Jun 06 12:30:25 2009,<s> sign need shower bad way meet friend coffee catch great day ya </s>
0,Sun May 31 17:07:42 2009,<s> aldorisolvo heh pretty much sure italian anyway sincere mio time go bed alarm ring 8 </s>
1,Tue Jun 16 00:38:44 2009,<s> test twitter original </s>
0,Wed Jun 17 17:04:56 2009,<s> hate airlines lie arrival time </s>
1,Sat Jun 06 12:28:12 2009,<s> 30stmluva come break bury bury finish </s>
1,Mon Jun 01 16:11:32 2009,<s> trvsdjam mark que pedia </s>
1,Mon Jun 01 19:56:23 2009,<s> reneegannon whoop whoop beer </s>
0,Sun May 31 11:15:50 2009,<s> ripcity52 theres page creamcheese eat juice twtrcon </s>
1,Thu May 28 22:26:34 2009,<s> new phone tomorrow </s>
0,Fri Jun 19 18:15:25 2009,<s> several feel bad miss musicmatch breakfast calendar reminder nor go </s>
1,Sat May 02 03:47:00 2009,<s> shogi please wait request code </s>
0,Tue Jun 02 01:46:20 2009,<s> still sad af447 </s>
1,Sun May 31 19:01:14 2009,<s> jaynunez cool relax hm day </s>
0,Fri Jun 19 11:49:48 2009,<s> jossi variants wildbil try nulldev </s>
0,Tue Apr 07 07:40:01 2009,<s> gta iv ringtone download first hour whereas ringtone download sad </s>
1,Wed Jun 03 10:21:17 2009,<s> sign twitter </s>
1,Sun May 31 01:32:05 2009,<s> former great hear take lot pics macbeth go well find renew love actually haha </s>
0,Wed Jun 17 19:39:53 2009,<s> lauren feel lonely want home </s>
0,Tue Jun 02 23:11:37 2009,<s> want miss last day school </s>
0,Fri May 29 21:21:05 2009,<s> mistymontano week well go eb coliseum still back far see </s>
0,Fri Jun 05 09:35:49 2009,<s> see invite lol jk fun </s>
0,Sat Jun 20 07:04:08 2009,<s> braun430 yeah look radar ca find dry spot anywhere map </s>
1,Sun May 03 04:22:54 2009,<s> sel113 sound wonderful really want learn play tennis summer </s>
0,Sun May 31 17:33:06 2009,<s> voodoo hangover suck feel like smoke pack cigarettes even 1 boo </s>
1,Sun Apr 19 10:30:37 2009,<s> jordanrocksawks thats good get anything good </s>
0,Thu Jun 18 17:11:05 2009,<s> theawfultruth hate us ted first nr mf camila </s>
0,Fri Jun 19 20:55:05 2009,<s> joshgroban wish could tonight get wallet fly </s>
0,Tue Jun 02 22:23:42 2009,<s> mel steal ship go figure thief </s>
1,Fri May 29 19:42:53 2009,<s> haha rob lead rt gorgeous picture twitpic </s>
0,Sun Jun 07 20:06:45 2009,<s> hate break lakers gh </s>
0,Mon May 18 07:36:18 2009,<s> theweek sorry hope unpleasant surprise ordeal </s>
0,Sun May 03 07:20:11 2009,<s> newcastle </s>
0,Fri Apr 17 22:00:43 2009,<s> kimkardashian tell ppl 2 solo me2 plz new also n love within plaza im follow ur friends </s>
1,Sun Jun 07 01:33:43 2009,<s> cr8tivecandy well probably say 60 years ago </s>
1,Sat May 30 04:43:27 2009,<s> msn sis </s>
1,Fri May 29 21:15:31 2009,<s> mitchelmusso days </s>
1,Sun Jun 07 09:47:13 2009,<s> have magnetic energy emotional affect thoughts </s>
1,Sun Apr 19 03:48:31 2009,<s> cookie fab get one send weird pic xx </s>
0,Fri Jun 19 16:34:49 2009,<s> roland yet alone tonight </s>
0,Sun Jun 07 17:50:44 2009,<s> debut distant family member wait ballroom open bore </s>
1,Fri May 22 03:59:43 2009,<s> nokia smartphone jibjib far best twitter client support twitpic directly camera jaffacakes </s>
0,Sun May 31 11:57:11 2009,<s> underoathband would love money </s>
1,Mon Jun 01 20:32:51 2009,<s> suzeormanshow late lol figure dow 7000 feel scrap sideways lol ca hear </s>
0,Mon Jun 15 20:29:37 2009,<s> juliatheginger4 ah lucky wait ride </s>
0,Sun May 17 07:06:41 2009,<s> hit could finish time ip </s>
1,Tue Jun 16 03:40:59 2009,<s> ailujulia nas yaman hee may mga crush ka na ba haha ako yaman busy day quite productive actually tweet here </s>
1,Fri Jun 05 09:04:29 2009,<s> assoc go primary </s>
1,Sat May 30 04:53:34 2009,<s> ok really get go back wed news latest wed fashion hymn choices oo er </s>
0,Mon Jun 15 18:09:54 2009,<s> feel sick gh dis weather kill smh </s>
1,Sun May 31 18:20:21 2009,<s> excite e3 week almost like christmas plus 1vs100 tomorrow night xbox live great week work </s>
0,Mon May 18 03:01:47 2009,<s> tsarnick sorry dad email soup toast </s>
0,Sun Jun 21 01:06:13 2009,<s> somebody run little puppy lay highway dead ruin good night </s>
0,Sun Jun 21 06:04:24 2009,<s> phone break new phone tomorrow hopefully </s>
1,Sun May 31 03:50:08 2009,<s> finally twitter </s>
0,Sun Jun 07 21:05:33 2009,<s> wish could sleep like use </s>
0,Wed Jun 17 13:51:29 2009,<s> know see </s>
0,Wed Jun 17 08:26:43 2009,<s> rain expect today make whole day gloomy </s>
1,Sun May 31 17:34:07 2009,<s> http cloudy call ai bad fleetwood mac 3 hours </s>
0,Sun Jun 14 23:23:16 2009,<s> http back home expect fun ca complain also contest </s>
1,Fri May 29 01:29:22 2009,<s> quot hope happy sweet ever deserve feel way quot www </s>
1,Mon Apr 20 01:58:19 2009,<s> charger work wow know episode both egg go sky dive parachute deploy </s>
1,Mon Jun 15 00:30:11 2009,<s> say beautiful like flower http </s>
0,Tue Jun 02 16:54:55 2009,<s> tmtohd hope feel better hungry maybe cause pain </s>
0,Fri Jun 05 19:57:53 2009,<s> twitter go 1 hour see soon </s>
1,Mon Jun 01 02:36:18 2009,<s> paterzattack sure wo mind </s>
1,Fri Jun 05 22:30:34 2009,<s> slowinagoodway hi peter good way follow work extreme network </s>
0,Sun Jun 07 13:55:05 2009,<s> miss babe go 3 weeks virginia </s>
1,Fri Jun 05 14:13:07 2009,<s> disneyland technically california adventure go tower terror </s>
1,Mon Jun 15 18:18:03 2009,<s> live dont mind tho check something broadcast live http </s>
1,Sun Apr 19 08:44:56 2009,<s> issn work lol morning </s>
1,Fri May 29 20:21:34 2009,<s> 3drink lmaz think fuck world guess im wrong </s>
1,Sun May 17 04:46:35 2009,<s> lilpeadot omg </s>
1,Mon Jun 01 03:08:21 2009,<s> charlysangel hope amaze time </s>
1,Sun May 31 17:24:09 2009,<s> get essay case </s>
1,Sun Jun 07 18:58:02 2009,<s> disco dead funk dead rock n roll </s>
0,Wed Jun 17 21:25:55 2009,<s> nude whats ice tea think plan coffee day ps ca view blog say allow </s>
0,Mon Jun 22 18:49:57 2009,<s> million look like believe choices blame wes michael instead jake nice guy finish last </s>
1,Sat May 30 19:52:59 2009,<s> day 1 adventure island check hard rock orlando check universal studios check red lobster check love whats tmr hmm </s>
1,Sun May 10 09:39:35 2009,<s> rockonrebelchld happy mother day </s>
0,Sun May 31 09:44:00 2009,<s> dyn find </s>
1,Sun Jun 07 08:14:12 2009,<s> excite repo think entertain enough bad thing </s>
1,Mon Jun 15 23:35:59 2009,<s> count bless dont thank enough talk punk sha today great day goodnight </s>
0,Sun Jun 07 02:29:35 2009,<s> want go back sleep isnt allow </s>
1,Fri May 22 08:24:21 2009,<s> audio okay thank prompt response hop </s>
0,Tue Apr 07 01:12:56 2009,<s> yay work today work rest week lol </s>
0,Sun May 03 00:15:17 2009,<s> go mathematics test monday pi anyone help </s>
0,Sun Jun 07 12:15:49 2009,<s> march time sorry gay pride </s>
1,Fri May 29 09:16:24 2009,<s> get invite interview part time charity role </s>
1,Fri May 29 21:17:38 2009,<s> tell great body would hold </s>
0,Mon Apr 20 07:18:34 2009,<s> wonder think open redbull fell grind good idea </s>
0,Sun May 03 04:05:22 2009,<s> bait ang bill ng long weekend </s>
0,Sat May 30 16:07:46 2009,<s> wish could coach money go show tonight noblesville </s>
1,Thu May 28 23:31:15 2009,<s> want hear scream reason via cockpitrocks cup jungle </s>
0,Wed Jun 17 16:34:55 2009,<s> maria32686 www yeah alex girlfriend pathetic </s>
0,Sun May 03 05:46:24 2009,<s> last night another big let im sick get god damn hop nothing </s>
1,Tue Apr 07 06:30:01 2009,<s> cleftmommy0217 www miss sure whole thing either heck learn go </s>
1,Sat Apr 18 22:47:46 2009,<s> totally agree score glad like </s>
0,Fri Jun 05 23:17:11 2009,<s> wan na wake today work last day zuleiis tonight ladykillers </s>
1,Sat May 30 02:01:11 2009,<s> chat good friend bea cha </s>
0,Wed Jun 17 10:22:25 2009,<s> http forget pot boil say go quot watch status bar never progress quot sure </s>
1,Sun Jun 07 12:03:39 2009,<s> super thirty gt want go home amp sleep </s>
0,Sun Jun 07 14:20:25 2009,<s> kate favourite apprentice </s>
0,Mon Jun 01 18:03:07 2009,<s> ice cream mmmm bad vandalize </s>
1,Fri Apr 17 22:17:45 2009,<s> go get question message facebook </s>
1,Mon Jun 15 13:01:51 2009,<s> roxiih right eric annoy one like first place </s>
0,Thu Jun 18 17:45:06 2009,<s> try get better attack work </s>
1,Sat Jun 06 20:42:46 2009,<s> neshasagenda miss </s>
0,Mon May 04 04:56:45 2009,<s> ericleeusher wellllll sorry busy grind </s>
1,Sat May 30 03:39:14 2009,<s> go aunt champagne dinner celebrate belly feel pretty warm right </s>
0,Sun May 03 06:32:40 2009,<s> need salad sa rest city http </s>
1,Wed Jun 03 06:18:51 2009,<s> goodmorning feel crappy morning everyone morning </s>
0,Sun Jun 07 17:50:19 2009,<s> miss friend sol </s>
1,Sat Jun 06 08:47:45 2009,<s> jhillstephens thank hun sweater though sugar queen xxx havent upto much today im lazy lucy lol </s>
